dn,y_obs,y_pred,lb,ub,prob_clsf,probT,model
2004-08-20 00:00:00,3.00,1.62,1.48,1.76,0.82,0.70,deepGP
2004-08-20 03:00:00,2.33,2.14,2.00,2.28,0.81,0.70,deepGP
2004-08-20 06:00:00,3.67,2.42,2.28,2.56,0.82,0.70,deepGP
2004-08-20 09:00:00,3.33,2.28,2.14,2.42,0.82,0.70,deepGP
2004-08-20 12:00:00,3.33,2.44,2.30,2.58,0.82,0.70,deepGP
2004-08-20 15:00:00,2.33,2.96,2.82,3.10,0.84,0.70,deepGP
2004-08-20 18:00:00,3.00,2.70,2.56,2.84,0.82,0.70,deepGP
2004-08-20 21:00:00,3.33,2.25,2.12,2.38,0.81,0.70,deepGP
2004-08-21 00:00:00,3.67,2.79,2.65,2.93,0.83,0.70,deepGP
2004-08-21 03:00:00,4.00,2.65,2.51,2.79,0.82,0.70,deepGP
2004-08-21 06:00:00,2.67,2.84,2.71,2.98,0.81,0.70,deepGP
2004-08-21 09:00:00,1.67,2.80,2.67,2.94,0.82,0.70,deepGP
2004-08-21 12:00:00,2.33,2.49,2.35,2.62,0.82,0.70,deepGP
2004-08-21 15:00:00,3.00,2.23,2.09,2.36,0.81,0.70,deepGP
2004-08-21 18:00:00,3.67,2.02,1.89,2.14,0.86,0.70,deepGP
2004-08-21 21:00:00,3.00,2.49,2.36,2.61,0.83,0.70,deepGP
2004-08-22 00:00:00,2.33,2.67,2.54,2.79,0.82,0.70,deepGP
2004-08-22 03:00:00,2.67,2.39,2.26,2.51,0.81,0.70,deepGP
2004-08-22 06:00:00,3.33,2.09,1.96,2.21,0.82,0.70,deepGP
2004-08-22 09:00:00,2.33,2.28,2.16,2.41,0.82,0.70,deepGP
2004-08-22 12:00:00,2.67,2.32,2.19,2.44,0.82,0.70,deepGP
2004-08-22 15:00:00,2.67,1.95,1.84,2.06,0.83,0.70,deepGP
2004-08-22 18:00:00,2.33,2.07,1.98,2.16,0.82,0.70,deepGP
2004-08-22 21:00:00,2.00,1.95,1.86,2.04,0.84,0.70,deepGP
2004-08-23 00:00:00,1.33,1.81,1.72,1.90,0.84,0.70,deepGP
2004-08-23 03:00:00,1.33,1.37,1.28,1.46,0.82,0.70,deepGP
2004-08-23 06:00:00,-1.00,-1.00,-1.00,-1.00,-1.00,0.70,deepGP
2004-08-23 09:00:00,1.00,1.61,1.52,1.69,0.82,0.70,deepGP
2004-08-23 12:00:00,1.33,1.34,1.25,1.43,0.81,0.70,deepGP
2004-08-23 15:00:00,1.00,1.27,1.16,1.38,0.81,0.70,deepGP
2004-08-23 18:00:00,0.67,1.67,1.55,1.78,0.82,0.70,deepGP
2004-08-23 21:00:00,1.33,1.33,1.16,1.49,0.82,0.70,deepGP
2004-08-24 00:00:00,-1.00,-1.00,-1.00,-1.00,-1.00,0.70,deepGP
2004-08-24 03:00:00,0.67,1.30,1.14,1.47,0.82,0.70,deepGP
2004-08-24 06:00:00,1.00,0.98,0.81,1.14,0.81,0.70,deepGP
2004-08-24 09:00:00,0.67,0.95,0.78,1.11,0.81,0.70,deepGP
2004-08-24 12:00:00,1.00,1.06,0.90,1.22,0.86,0.70,deepGP
2004-08-24 15:00:00,0.67,1.17,1.01,1.33,0.83,0.70,deepGP
2004-08-24 18:00:00,0.00,1.28,1.12,1.44,0.83,0.70,deepGP
2004-08-24 21:00:00,0.33,1.13,0.97,1.30,0.82,0.70,deepGP
2004-08-25 00:00:00,1.33,1.02,0.86,1.18,0.81,0.70,deepGP
2004-08-24 00:00:00,-1.00,-1.00,-1.00,-1.00,-1.00,0.70,deepGP
2004-08-24 03:00:00,0.67,1.36,1.20,1.53,0.82,0.70,deepGP
2004-08-24 06:00:00,1.00,0.97,0.80,1.13,0.81,0.70,deepGP
2004-08-24 09:00:00,0.67,0.89,0.73,1.05,0.81,0.70,deepGP
2004-08-24 12:00:00,1.00,1.07,0.91,1.23,0.86,0.70,deepGP
2004-08-24 15:00:00,0.67,1.15,0.99,1.30,0.83,0.70,deepGP
2004-08-24 18:00:00,0.00,1.22,1.06,1.38,0.83,0.70,deepGP
2004-08-24 21:00:00,0.33,1.17,1.01,1.33,0.82,0.70,deepGP
2004-08-25 00:00:00,1.33,0.85,0.68,1.01,0.81,0.70,deepGP
2004-08-25 03:00:00,0.67,1.15,0.99,1.31,0.82,0.70,deepGP
2004-08-25 06:00:00,1.33,1.55,1.39,1.71,0.83,0.70,deepGP
2004-08-25 09:00:00,1.33,1.41,1.25,1.57,0.84,0.70,deepGP
2004-08-25 12:00:00,1.33,1.51,1.35,1.67,0.84,0.70,deepGP
2004-08-25 15:00:00,1.00,1.49,1.33,1.66,0.86,0.70,deepGP
2004-08-25 18:00:00,0.67,1.27,1.11,1.43,0.82,0.70,deepGP
2004-08-25 21:00:00,0.67,1.24,1.08,1.40,0.81,0.70,deepGP
2004-08-26 00:00:00,0.33,1.20,1.03,1.36,0.83,0.70,deepGP
2004-08-26 03:00:00,0.67,1.30,1.14,1.46,0.84,0.70,deepGP
2004-08-26 06:00:00,0.67,1.20,1.03,1.36,0.82,0.70,deepGP
2004-08-26 09:00:00,1.33,1.23,1.06,1.39,0.87,0.70,deepGP
2004-08-26 12:00:00,1.67,1.26,1.10,1.42,0.81,0.70,deepGP
2004-08-26 15:00:00,1.67,1.76,1.60,1.91,0.86,0.70,deepGP
2004-08-26 18:00:00,2.33,2.10,1.95,2.26,0.86,0.70,deepGP
2004-08-26 21:00:00,1.67,2.19,2.03,2.34,0.87,0.70,deepGP
2004-08-27 00:00:00,1.00,2.16,2.00,2.31,0.88,0.70,deepGP
2004-08-27 03:00:00,1.00,1.59,1.43,1.74,0.86,0.70,deepGP
2004-08-27 06:00:00,0.33,1.22,1.06,1.38,0.88,0.70,deepGP
2004-08-27 09:00:00,1.33,1.23,1.08,1.39,0.87,0.70,deepGP
2004-08-27 12:00:00,1.67,1.06,0.90,1.22,0.88,0.70,deepGP
2004-08-27 15:00:00,2.67,1.08,0.92,1.23,0.81,0.70,deepGP
2004-08-27 18:00:00,2.00,1.15,0.99,1.30,0.81,0.70,deepGP
2004-08-27 21:00:00,1.67,1.75,1.60,1.91,0.85,0.70,deepGP
2004-08-28 00:00:00,2.33,1.32,1.17,1.48,0.81,0.70,deepGP
2004-08-28 03:00:00,3.33,1.30,1.15,1.45,0.81,0.70,deepGP
2004-08-28 06:00:00,2.00,1.72,1.56,1.87,0.82,0.70,deepGP
2004-08-28 09:00:00,0.67,2.10,1.94,2.25,0.82,0.70,deepGP
2004-08-28 12:00:00,1.00,1.44,1.28,1.60,0.82,0.70,deepGP
2004-08-28 15:00:00,1.33,1.16,1.00,1.32,0.82,0.70,deepGP
2004-08-28 18:00:00,1.33,1.15,0.99,1.31,0.81,0.70,deepGP
2004-08-28 21:00:00,1.67,1.22,1.07,1.38,0.82,0.70,deepGP
2004-08-29 00:00:00,1.67,1.31,1.16,1.47,0.82,0.70,deepGP
2004-08-29 03:00:00,0.33,1.54,1.39,1.69,0.81,0.70,deepGP
2004-08-29 06:00:00,1.67,1.45,1.29,1.60,0.83,0.70,deepGP
2004-08-29 00:00:00,1.67,1.33,1.18,1.49,0.82,0.70,deepGP
2004-08-29 03:00:00,0.33,1.49,1.34,1.65,0.81,0.70,deepGP
2004-08-29 06:00:00,1.67,1.45,1.29,1.61,0.83,0.70,deepGP
2004-08-29 09:00:00,1.33,0.86,0.71,1.02,0.87,0.70,deepGP
2004-08-29 12:00:00,1.33,2.13,1.97,2.28,0.84,0.70,deepGP
2004-08-29 15:00:00,1.33,2.36,2.21,2.51,0.88,0.70,deepGP
2004-08-29 18:00:00,1.67,2.17,2.02,2.33,0.86,0.70,deepGP
2004-08-29 21:00:00,2.33,1.96,1.80,2.11,0.83,0.70,deepGP
2004-08-30 00:00:00,2.00,1.96,1.80,2.11,0.87,0.70,deepGP
2004-08-30 03:00:00,3.33,2.20,2.05,2.35,0.88,0.70,deepGP
2004-08-30 06:00:00,4.00,1.67,1.52,1.82,0.88,0.70,deepGP
2004-08-30 09:00:00,4.00,2.12,1.96,2.28,0.89,0.70,deepGP
2004-08-30 12:00:00,5.67,2.73,2.61,2.85,0.89,0.70,deepGP
2004-08-30 15:00:00,5.00,2.89,2.75,3.02,0.89,0.70,deepGP
2004-08-30 18:00:00,7.00,3.19,3.07,3.31,0.89,0.70,deepGP
2004-08-30 21:00:00,5.33,4.25,4.13,4.38,0.87,0.70,deepGP
2004-08-31 00:00:00,4.67,4.41,4.28,4.54,0.88,0.70,deepGP
2004-08-31 03:00:00,5.00,3.93,3.81,4.04,0.85,0.70,deepGP
2004-08-31 06:00:00,3.00,3.58,3.47,3.69,0.82,0.70,deepGP
2004-08-31 09:00:00,3.33,4.01,3.89,4.12,0.84,0.70,deepGP
2004-08-31 12:00:00,3.00,3.27,3.16,3.38,0.87,0.70,deepGP
2004-08-31 15:00:00,3.33,3.13,3.02,3.24,0.87,0.70,deepGP
2004-08-31 18:00:00,2.67,2.86,2.75,2.96,0.85,0.70,deepGP
2004-08-31 21:00:00,2.33,2.94,2.84,3.05,0.86,0.70,deepGP
2004-09-01 00:00:00,1.67,2.22,2.11,2.33,0.81,0.70,deepGP
2004-09-01 03:00:00,1.67,2.39,2.29,2.50,0.83,0.70,deepGP
2004-09-01 06:00:00,1.33,2.19,2.08,2.29,0.82,0.70,deepGP
2004-09-01 09:00:00,1.67,1.97,1.86,2.08,0.83,0.70,deepGP
2004-09-01 12:00:00,1.67,1.62,1.51,1.72,0.81,0.70,deepGP
2004-09-01 15:00:00,2.00,1.93,1.83,2.04,0.82,0.70,deepGP
2004-09-01 18:00:00,2.33,1.86,1.76,1.97,0.81,0.70,deepGP
2004-09-01 21:00:00,2.33,1.72,1.61,1.82,0.81,0.70,deepGP
2004-09-02 00:00:00,1.67,1.94,1.83,2.04,0.81,0.70,deepGP
2004-09-02 03:00:00,2.00,1.86,1.76,1.97,0.82,0.70,deepGP
2004-09-02 06:00:00,1.67,1.55,1.45,1.66,0.82,0.70,deepGP
2004-09-02 09:00:00,0.67,1.72,1.62,1.82,0.83,0.70,deepGP
2004-09-02 12:00:00,1.00,1.41,1.31,1.51,0.81,0.70,deepGP
2004-09-02 15:00:00,1.00,1.20,1.10,1.30,0.83,0.70,deepGP
2004-09-02 18:00:00,1.33,1.31,1.21,1.41,0.83,0.70,deepGP
2004-09-02 21:00:00,1.33,1.32,1.21,1.42,0.84,0.70,deepGP
2004-09-03 00:00:00,0.67,1.29,1.19,1.38,0.84,0.70,deepGP
2004-09-03 03:00:00,0.33,1.20,1.10,1.30,0.82,0.70,deepGP
